,Date,BTC-USD,LTC-USD,NMC-USD,DOGE-USD,XRP-USD,DASH-USD,XMR-USD,XVG-USD,XLM-USD
1198,2018-04-12,7764460032.0,458040000.0,279554.0,18150400.0,1245170048.0,93868000.0,56740700.0,157946000.0,112587000.0
1199,2018-04-13,5191430144.0,258806000.0,151671.0,13585900.0,626268032.0,77555400.0,42979700.0,143996992.0,44754800.0
1200,2018-04-14,5244480000.0,274427008.0,335888.0,11867500.0,609636992.0,87933504.0,50712700.0,131901000.0,129731000.0
1201,2018-04-15,5631309824.0,290855008.0,334154.0,22272600.0,531996000.0,78933104.0,41090800.0,243408992.0,90408600.0
1202,2018-04-16,6900879872.0,532336000.0,295929.0,17139500.0,442352992.0,76948496.0,39801200.0,1358310016.0,112255000.0
1203,2018-04-17,6529909760.0,381161984.0,274977.0,21720200.0,624049024.0,114930000.0,180248992.0,324102016.0,158384992.0
1204,2018-04-18,7063209984.0,408736000.0,294698.0,27012500.0,878328000.0,104800000.0,89253400.0,429110016.0,171820000.0
1205,2018-04-19,8438110208.0,491945984.0,309152.0,23110700.0,2344069888.0,113061000.0,128551000.0,157170000.0,170282000.0
1206,2018-04-20,7548550144.0,482924000.0,469648.0,25007100.0,1563970048.0,92526096.0,89939200.0,97885800.0,119787000.0
1207,2018-04-21,6629899776.0,338735008.0,144135.0,18456900.0,946398976.0,100845000.0,142363008.0,70515904.0,64261400.0
1208,2018-04-22,6925190144.0,376060000.0,456706.0,33576300.0,674545024.0,148591008.0,110600000.0,53435700.0,57282000.0
1209,2018-04-23,10678800384.0,643558016.0,423626.0,36637000.0,1572930048.0,140408992.0,141852000.0,129563000.0,120285000.0
1210,2018-04-24,11083100160.0,613467008.0,162571.0,38270000.0,1614050048.0,125297000.0,157435008.0,121052000.0,130724000.0
1211,2018-04-25,8970559488.0,412436992.0,42464.0,41358700.0,1028590016.0,132803000.0,153394000.0,150792992.0,152903008.0
1212,2018-04-26,7566289920.0,386742016.0,33567.0,38969800.0,673793024.0,108192000.0,93178896.0,135394000.0,177676992.0
1213,2018-04-27,7805479936.0,337116992.0,63205.0,35916600.0,788718976.0,101078000.0,84646704.0,70320896.0,105747000.0
1214,2018-04-28,8853000192.0,388081984.0,56937.0,37883800.0,896313984.0,101137000.0,92297200.0,70503400.0,156688992.0
1215,2018-04-29,8673920000.0,341396992.0,125815.0,36411800.0,575363968.0,118497000.0,103574000.0,210778000.0,81453296.0
1216,2018-04-30,7713019904.0,342152000.0,171601.0,11657500.0,630809024.0,101299000.0,71420800.0,341939008.0,152906000.0
1217,2018-05-01,7558159872.0,354656992.0,194084.0,49958400.0,544425984.0,129694000.0,83039296.0,155715008.0,68610896.0
1218,2018-05-02,10207299584.0,617984000.0,253386.0,50484900.0,725228992.0,124091000.0,115162000.0,221063008.0,83481296.0
1219,2018-05-03,8217829888.0,633054976.0,178826.0,14434200.0,1007609984.0,150130000.0,77875600.0,97722000.0,51379800.0
1220,2018-05-04,7651939840.0,741246016.0,146717.0,30335800.0,668800000.0,113858000.0,73154304.0,56057800.0,44096200.0
1221,2018-05-05,7222280192.0,626270016.0,164139.0,33446900.0,640057024.0,97449000.0,50393500.0,53322000.0,43793500.0
1222,2018-05-06,7394019840.0,573281024.0,83342.0,25891500.0,602534976.0,108330000.0,44546500.0,46108800.0,48023200.0
1223,2018-05-07,7415869952.0,466308992.0,129773.0,40660100.0,465040992.0,98776400.0,33703600.0,64021300.0,50210900.0
1224,2018-05-08,7226890240.0,448136000.0,217092.0,33562300.0,611574976.0,102561000.0,41903700.0,138487008.0,54383500.0
1225,2018-05-09,6906699776.0,426694016.0,234582.0,34878500.0,399324000.0,100427000.0,36197200.0,54551700.0,39548400.0
1226,2018-05-10,8488520192.0,530416000.0,227836.0,27582800.0,991409024.0,108972000.0,48447300.0,81002704.0,80168200.0
1227,2018-05-11,6821380096.0,410184992.0,100651.0,27449400.0,596684992.0,77808896.0,32938200.0,35868300.0,93267504.0
1228,2018-05-12,5866379776.0,383224000.0,126662.0,19823500.0,532488000.0,99754096.0,32021800.0,30804200.0,73407904.0
1229,2018-05-13,7364149760.0,584222016.0,227289.0,12399700.0,613462016.0,157680992.0,56526000.0,34654500.0,58938400.0
1230,2018-05-14,6705710080.0,415984992.0,151486.0,21076900.0,422980000.0,174088000.0,56849200.0,25425700.0,39801700.0
1231,2018-05-15,6760220160.0,351689984.0,226368.0,9611630.0,429641984.0,177326000.0,46385200.0,24775500.0,43623300.0
1232,2018-05-16,5862530048.0,320248992.0,192471.0,17314000.0,337999008.0,198663008.0,44934200.0,19058800.0,31796700.0
1233,2018-05-17,5764190208.0,371688000.0,244588.0,13622000.0,344944000.0,125453000.0,58532500.0,17086500.0,31108600.0
1234,2018-05-18,4712399872.0,310963008.0,110358.0,15007400.0,249039008.0,99795000.0,31524400.0,10290900.0,23504200.0
1235,2018-05-19,5191059968.0,324983008.0,134285.0,15909900.0,275614016.0,94187200.0,34040600.0,17384900.0,30586700.0
1236,2018-05-20,5154990080.0,308376992.0,148227.0,18454500.0,250480992.0,85493504.0,34791200.0,15323400.0,27528600.0
1237,2018-05-21,5137010176.0,294447008.0,176919.0,10205700.0,234712992.0,78835696.0,51057500.0,28075500.0,31944800.0
1238,2018-05-22,6491120128.0,373329984.0,181719.0,14899100.0,482480992.0,80860800.0,49136900.0,27259800.0,39564300.0
1239,2018-05-23,6049220096.0,345857984.0,198453.0,10460200.0,440532992.0,93794600.0,44489500.0,23068500.0,45262500.0
1240,2018-05-24,4867829760.0,297743008.0,200768.0,10613600.0,289816000.0,83410200.0,26129900.0,12210400.0,45218800.0
1241,2018-05-25,4051539968.0,275851008.0,195582.0,6353660.0,213242000.0,86956800.0,17384600.0,8345600.0,40772900.0
1242,2018-05-26,4056519936.0,258727008.0,137515.0,3494870.0,186963008.0,85613504.0,32033800.0,7324240.0,45604600.0
1243,2018-05-27,5040600064.0,295723008.0,164622.0,7502800.0,327903008.0,84403696.0,38161100.0,21407200.0,48667900.0
1244,2018-05-28,5662660096.0,350520000.0,363885.0,9244550.0,380744000.0,98299696.0,51033600.0,17419600.0,62185300.0
1245,2018-05-29,4922540032.0,305275008.0,315475.0,7463910.0,320604992.0,74927104.0,23704800.0,12066100.0,59599500.0
1246,2018-05-30,5127130112.0,297183008.0,185156.0,8971080.0,283328000.0,81447904.0,35146100.0,13037400.0,78378600.0
1247,2018-05-31,4921460224.0,290886016.0,248817.0,5436780.0,263088000.0,82723800.0,29047300.0,8226310.0,62207300.0
1248,2018-06-01,4939299840.0,310800000.0,125075.0,5918490.0,315206016.0,80244496.0,40011500.0,12775300.0,58244800.0
1249,2018-06-02,4851760128.0,322787008.0,155706.0,19570200.0,327804000.0,75377104.0,44074900.0,16802700.0,64563800.0
1250,2018-06-03,4993169920.0,299780992.0,223336.0,22162200.0,558131008.0,79868600.0,39320200.0,12829200.0,56371200.0
1251,2018-06-04,4961739776.0,300892000.0,198633.0,18819700.0,386328000.0,79467904.0,40491500.0,11141500.0,48728900.0
1252,2018-06-05,4692259840.0,324158016.0,144328.0,21273700.0,273966016.0,75630800.0,41766300.0,9307450.0,51165000.0
1253,2018-06-06,4485799936.0,365670016.0,283184.0,6110720.0,244568000.0,75098896.0,40588500.0,8071150.0,49336800.0
1254,2018-06-07,4227579904.0,285831008.0,214971.0,6921140.0,221887008.0,68043600.0,36063500.0,11956000.0,47014400.0
1255,2018-06-08,3845220096.0,242235008.0,134934.0,4672910.0,175990000.0,76867504.0,29964000.0,7558500.0,44872900.0
1256,2018-06-09,5804839936.0,399889984.0,204153.0,7439530.0,492555008.0,72081400.0,46671000.0,13819500.0,54768500.0
1257,2018-06-10,4745269760.0,331430016.0,231872.0,4841840.0,336547008.0,66282200.0,32508500.0,10648900.0,47904600.0
1258,2018-06-11,4654380032.0,333163008.0,176695.0,4965300.0,309544000.0,70134304.0,36656700.0,12015900.0,47126900.0
1259,2018-06-12,5052349952.0,360492992.0,400186.0,11074900.0,359864992.0,116406000.0,44354400.0,10678800.0,48479300.0
1260,2018-06-13,5138710016.0,367742016.0,168660.0,9869880.0,379824992.0,112286000.0,44929500.0,19476100.0,53521800.0
1261,2018-06-14,3955389952.0,293284992.0,169743.0,12125600.0,241684992.0,146774000.0,35999400.0,6587000.0,37531000.0
1262,2018-06-15,3194170112.0,259324992.0,167100.0,6642410.0,202682000.0,129594000.0,31221300.0,4848570.0,34627700.0
1263,2018-06-16,3104019968.0,242331008.0,159287.0,6253640.0,166028000.0,119911000.0,29247600.0,4197790.0,31223300.0
1264,2018-06-17,4039200000.0,282937984.0,164662.0,8143520.0,276527008.0,138831008.0,32087200.0,6278990.0,36372000.0
1265,2018-06-18,4057029888.0,284982016.0,169261.0,4460270.0,255400000.0,144064000.0,34054800.0,9082550.0,34048000.0
1266,2018-06-19,3888640000.0,261392000.0,140897.0,3245680.0,256920000.0,93710200.0,33876600.0,8240570.0,43000600.0
1267,2018-06-20,3529129984.0,261544000.0,92892.0,3952000.0,194312000.0,50978600.0,29272800.0,6846660.0,38175500.0
1268,2018-06-21,5079810048.0,458636992.0,243212.0,9291920.0,339428992.0,58715100.0,40058500.0,9018820.0,41435400.0
1269,2018-06-22,3431360000.0,439203008.0,171907.0,9938440.0,204927008.0,55232200.0,33435900.0,4535120.0,33872100.0
1270,2018-06-23,4566909952.0,449884992.0,44831.0,9879600.0,369520000.0,107736000.0,45338000.0,7703380.0,43348500.0
1271,2018-06-24,5500810240.0,458366016.0,175038.0,5693670.0,231728992.0,129569000.0,37688900.0,5262410.0,38729400.0
1272,2018-06-25,3279759872.0,258432992.0,155118.0,4070170.0,179426000.0,185207008.0,35735700.0,4009870.0,31190300.0
1273,2018-06-26,3296219904.0,274128000.0,121283.0,5765380.0,215618000.0,152626000.0,39016100.0,5282920.0,34514300.0
1274,2018-06-27,3467800064.0,263414000.0,219043.0,3678050.0,220566000.0,164232992.0,48284400.0,5099100.0,32294900.0
1275,2018-06-28,3966230016.0,309339008.0,22628.0,3832380.0,309777984.0,144490000.0,34762700.0,4902530.0,39542800.0
1276,2018-06-29,4543860224.0,276550016.0,68300.0,6122900.0,345528992.0,104743000.0,33426400.0,8354180.0,47083800.0
1277,2018-06-30,4788259840.0,343401984.0,143097.0,8435030.0,267224992.0,206254000.0,32338800.0,10032200.0,41380400.0
1278,2018-07-01,4396930048.0,302471008.0,107613.0,5812800.0,335919008.0,156646000.0,41012600.0,17659100.0,49362900.0
1279,2018-07-02,4672309760.0,343900992.0,264659.0,5643560.0,410225984.0,188614000.0,33954300.0,12443000.0,49012200.0
1280,2018-07-03,4176689920.0,282222016.0,55579.0,4781340.0,313828992.0,233191008.0,31732500.0,8528380.0,33301500.0
1281,2018-07-04,4999240192.0,306121984.0,175618.0,3792270.0,279999008.0,226226000.0,33014500.0,8712510.0,37009800.0
1282,2018-07-05,4313959936.0,253160000.0,179890.0,4306990.0,245003008.0,206210000.0,32393700.0,7089820.0,37627900.0
1283,2018-07-06,3961080064.0,238936992.0,28771.0,4205310.0,214979008.0,151578000.0,27346900.0,6795860.0,36238600.0
1284,2018-07-07,3386210048.0,239655008.0,21288.0,5004800.0,226644000.0,170284992.0,25550900.0,7153060.0,40958600.0
1285,2018-07-08,3718129920.0,263326000.0,277270.0,4233540.0,206344992.0,163096992.0,33160900.0,6390870.0,38649000.0
1286,2018-07-09,4052430080.0,321614016.0,71592.0,6741490.0,230418000.0,174620992.0,31309100.0,6760060.0,36923400.0
1287,2018-07-10,3644859904.0,284915008.0,127831.0,9788650.0,183887008.0,237408000.0,35463900.0,4724330.0,33530700.0
1288,2018-07-11,3770170112.0,267396992.0,94168.0,4220800.0,182139008.0,239220992.0,28289200.0,3658220.0,35633800.0
1289,2018-07-12,3805400064.0,256038000.0,344312.0,6191910.0,179403008.0,240115008.0,23792500.0,5274760.0,49954700.0
1290,2018-07-13,2923670016.0,197776000.0,133887.0,4179950.0,134840992.0,122131000.0,20547700.0,3551400.0,43684700.0
1291,2018-07-14,3285459968.0,230467008.0,125822.0,3869860.0,152903008.0,144706000.0,22403800.0,3730570.0,51388000.0
1292,2018-07-15,4725799936.0,307904000.0,365553.0,15576200.0,269283008.0,159618000.0,33018400.0,6458420.0,51377800.0
1293,2018-07-16,5961950208.0,341836000.0,347987.0,15429200.0,347700000.0,216190000.0,40091900.0,7766240.0,60804000.0
1294,2018-07-17,6103410176.0,375428992.0,209346.0,39281300.0,367988992.0,251270000.0,30846300.0,11763000.0,238660000.0
1295,2018-07-18,5111629824.0,307785984.0,165706.0,25349600.0,293942016.0,213808992.0,30172600.0,7655320.0,190768000.0
1296,2018-07-19,4936869888.0,287448000.0,131721.0,18017900.0,295403008.0,172104992.0,37618500.0,7367000.0,132780000.0
1297,2018-07-20,3726609920.0,246152992.0,39161.0,13342900.0,180339008.0,137596000.0,22586300.0,4305530.0,103169000.0
1298,2018-07-21,3695460096.0,245916992.0,99665.0,11356800.0,158906000.0,163632992.0,34691600.0,3964510.0,98754600.0
1299,2018-07-22,5132480000.0,296071008.0,322772.0,8372820.0,194542000.0,176091008.0,54845300.0,6544630.0,91948800.0
1300,2018-07-23,7277689856.0,440572992.0,304977.0,10829100.0,319956000.0,107106000.0,41505800.0,10406600.0,107505000.0
1301,2018-07-24,5845400064.0,310156992.0,188211.0,13195600.0,255872000.0,131916000.0,32155300.0,11981300.0,180428000.0
1302,2018-07-25,4899089920.0,286579008.0,552535.0,6916450.0,199587008.0,130621000.0,30321500.0,7360590.0,173806000.0
1303,2018-07-26,5195879936.0,358798016.0,436477.0,5090340.0,203720992.0,111515000.0,27555400.0,6051300.0,109249000.0
1304,2018-07-27,3988750080.0,279804992.0,160029.0,3341480.0,157346000.0,94602704.0,23366000.0,4243460.0,72393904.0
1305,2018-07-28,4107190016.0,276696000.0,127937.0,5890530.0,191966000.0,64928800.0,29691600.0,3825190.0,69073696.0
1306,2018-07-29,5551400000.0,313998000.0,190717.0,13732200.0,247714000.0,371534000.0,28947100.0,9278390.0,87990000.0
1307,2018-07-30,5287530000.0,319362000.0,514958.0,14253600.0,228767000.0,100782000.0,31704100.0,39419900.0,90072600.0
1308,2018-07-31,4797620000.0,301530000.0,484624.0,14829700.0,323200000.0,94695000.0,31815200.0,13411300.0,78075400.0
1309,2018-08-01,4214110000.0,285466000.0,211765.0,6942240.0,204898000.0,110739000.0,24394700.0,8593990.0,64773900.0
1310,2018-08-02,4627150000.0,298295000.0,215552.0,9546950.0,278870000.0,160182000.0,22482600.0,7237140.0,78914000.0
1311,2018-08-03,4268390000.0,262765000.0,121060.0,7980110.0,185678000.0,167293000.0,19018600.0,3904040.0,62650500.0
1312,2018-08-04,3679110000.0,265627000.0,58758.0,11384200.0,186848000.0,170719000.0,20136800.0,2499550.0,50833600.0
1313,2018-08-05,3925900000.0,265134000.0,282299.0,5668670.0,242075000.0,224131000.0,21437100.0,3230320.0,52688700.0
1314,2018-08-06,4682800000.0,299418000.0,245076.0,5725520.0,244448000.0,170902000.0,24304400.0,3262520.0,64467600.0
1315,2018-08-07,5064430000.0,313187000.0,112261.0,4879040.0,360857000.0,174335000.0,31289400.0,5225260.0,68469800.0
1316,2018-08-08,4267040000.0,270095000.0,137188.0,7374010.0,325775000.0,122426000.0,24062700.0,3254390.0,75813300.0
1317,2018-08-09,4528680000.0,259781000.0,134970.0,4693290.0,249264000.0,110106000.0,23751500.0,2725310.0,110186000.0
1318,2018-08-10,4047850000.0,259948000.0,40984.0,5083850.0,284423000.0,113630000.0,30488100.0,3716930.0,87523800.0
1319,2018-08-11,5665250000.0,276383000.0,172820.0,3433940.0,178827000.0,107311000.0,18323700.0,1488040.0,69114300.0
1320,2018-08-12,4083980000.0,223061000.0,239072.0,4981090.0,235117000.0,129702000.0,25503900.0,2942210.0,100249000.0
1321,2018-08-13,5301700000.0,250440000.0,200483.0,7512400.0,276768000.0,123578000.0,31742700.0,3998980.0,95074200.0
1322,2018-08-14,4895450000.0,282699000.0,301105.0,5379460.0,332432000.0,126689000.0,23635100.0,2783880.0,98247500.0
1323,2018-08-15,4328420000.0,211779000.0,51089.0,5860370.0,238219000.0,104578000.0,20515800.0,2320200.0,66979600.0
1324,2018-08-16,4992990000.0,263383000.0,134822.0,5233940.0,497206000.0,207021000.0,25798500.0,12511600.0,85576200.0
1325,2018-08-17,3984520000.0,243057000.0,60856.0,6738940.0,434332000.0,166439000.0,29601700.0,4838240.0,73536300.0
1326,2018-08-18,3311170000.0,204484000.0,141234.0,2665100.0,327300000.0,234411000.0,17273400.0,2369440.0,58941500.0
1327,2018-08-19,3665100000.0,244192000.0,63703.0,2424120.0,311144000.0,120183000.0,22207700.0,2473100.0,56916000.0
1328,2018-08-20,3377180000.0,187486000.0,166677.0,2134170.0,248735000.0,152785000.0,21602300.0,2510650.0,57619800.0
1329,2018-08-21,4668110000.0,228893000.0,95694.0,5962320.0,286845000.0,195766000.0,21752000.0,3451880.0,57593700.0
1330,2018-08-22,3426180000.0,205125000.0,188063.0,2596260.0,217578000.0,183027000.0,19364700.0,4710900.0,50407300.0
1331,2018-08-23,4097820000.0,194676000.0,82105.0,3251910.0,244571000.0,232796000.0,29263100.0,6343810.0,46565700.0
1332,2018-08-24,3312600000.0,187571000.0,65216.0,4028740.0,167363000.0,275311000.0,17631600.0,5785740.0,37623300.0
1333,2018-08-25,3295500000.0,206572000.0,144292.0,2912230.0,168718000.0,166603000.0,46481300.0,6484900.0,41019000.0
1334,2018-08-26,4019000000.0,228072000.0,186633.0,3618660.0,227284000.0,355782000.0,28849600.0,5540860.0,50597200.0
1335,2018-08-27,4659940000.0,246764000.0,218399.0,5215460.0,329550000.0,305053000.0,22513800.0,7334940.0,66510100.0
1336,2018-08-28,4145880000.0,220637000.0,124714.0,4588400.0,275908000.0,177095000.0,19745900.0,7122540.0,59888100.0
1337,2018-08-29,4463250000.0,219094000.0,68457.0,33967500.0,263925000.0,299466000.0,35257200.0,6769240.0,52981700.0
1338,2018-08-30,4495650000.0,265252000.0,58410.0,77150500.0,219139000.0,315329000.0,57364500.0,5210540.0,49383600.0
1339,2018-08-31,4116050000.0,306586000.0,57859.0,193826000.0,257267000.0,234140000.0,52810000.0,27444500.0,57559200.0
1340,2018-09-01,4329540000.0,265104000.0,83505.0,139429000.0,240907000.0,246093000.0,35711900.0,27466500.0,44368300.0
1341,2018-09-02,4087760000.0,235034000.0,103660.0,57158800.0,201147000.0,177073000.0,53805800.0,12701400.0,47867700.0
1342,2018-09-03,4273640000.0,308206000.0,77447.0,32495100.0,241419000.0,160185000.0,52929600.0,11088100.0,52972600.0
1343,2018-09-04,5800460000.0,409226000.0,107142.0,50536000.0,344488000.0,186626000.0,54877800.0,9212150.0,69435700.0
1344,2018-09-05,5523470000.0,351270000.0,126340.0,32481300.0,329763000.0,198834000.0,47806200.0,6765300.0,71466100.0
1345,2018-09-06,4264680000.0,229626000.0,79788.0,37618700.0,213961000.0,247866000.0,34706300.0,4215430.0,60828100.0
1346,2018-09-07,3835060000.0,223684000.0,73790.0,48248300.0,169208000.0,270179000.0,29966300.0,3563370.0,52306100.0
1347,2018-09-08,3671890000.0,253320000.0,47365.0,32572000.0,168991000.0,239540000.0,38884300.0,3568540.0,54678800.0
1348,2018-09-09,3714100000.0,251240000.0,79819.0,76891600.0,204958000.0,197999000.0,33801900.0,3802690.0,51759700.0
1349,2018-09-10,3849910000.0,272379000.0,181041.0,89882900.0,200330000.0,144562000.0,32241000.0,3077060.0,77490400.0
1350,2018-09-11,4064230000.0,290357000.0,66361.0,59824100.0,298449000.0,231141000.0,37938300.0,4603010.0,81499500.0
1351,2018-09-12,4210910000.0,295074000.0,108266.0,45785700.0,311799000.0,171149000.0,42702500.0,5712850.0,68042900.0
1352,2018-09-13,4076220000.0,336190000.0,66712.0,41910000.0,269029000.0,215844000.0,43837300.0,4096760.0,49018400.0
1353,2018-09-14,3216300000.0,252020000.0,67434.0,16956400.0,205361000.0,171229000.0,38659300.0,3103130.0,37685700.0
1354,2018-09-15,3273730000.0,253978000.0,58390.0,21598600.0,197009000.0,293870000.0,34245700.0,2619640.0,41913100.0
1355,2018-09-16,3910780000.0,261325000.0,97437.0,26385900.0,246489000.0,213697000.0,40377800.0,4359410.0,42653700.0
1356,2018-09-17,4180090000.0,296552000.0,72919.0,39689500.0,600216000.0,262497000.0,35111400.0,4333810.0,55982400.0
1357,2018-09-18,4431340000.0,271642000.0,213109.0,38645300.0,489609000.0,194043000.0,35204700.0,5110320.0,48741100.0
1358,2018-09-19,4348110000.0,260631000.0,169080.0,25354400.0,1291360000.0,210051000.0,37921600.0,8954780.0,89258100.0
1359,2018-09-20,6531940000.0,398550000.0,105616.0,22345300.0,4101490000.0,206347000.0,46774300.0,14835600.0,182926000.0
1360,2018-09-21,4509660000.0,298424000.0,30899.0,14917600.0,2411430000.0,169790000.0,29282500.0,5970970.0,76614200.0
1361,2018-09-22,4197500000.0,304888000.0,36255.0,12445100.0,1043970000.0,156285000.0,53467200.0,8271190.0,317587000.0
1362,2018-09-23,4177310000.0,296366000.0,112674.0,17243600.0,1034380000.0,164016000.0,32909400.0,8525730.0,135616000.0
1363,2018-09-24,4726180000.0,351579000.0,99586.0,17598700.0,1639680000.0,150086000.0,30107600.0,4977330.0,118361000.0
1364,2018-09-25,4437300000.0,294136000.0,32029.0,11673600.0,1821610000.0,179411000.0,29067600.0,2898530.0,89889500.0
1365,2018-09-26,4606810000.0,574277000.0,74692.0,15096200.0,824083000.0,243512000.0,38769800.0,3969010.0,99370800.0
1366,2018-09-27,5014430000.0,459862000.0,62988.0,14461600.0,718255000.0,224084000.0,35421800.0,3857770.0,63003000.0
1367,2018-09-28,4363690000.0,356028000.0,61380.0,15626800.0,1034370000.0,297395000.0,34176800.0,3607070.0,54822100.0
1368,2018-09-29,4002280000.0,463002000.0,70899.0,13396600.0,1329720000.0,281672000.0,26235500.0,6396750.0,64864600.0
1369,2018-09-30,4000970000.0,456583000.0,72716.0,20096400.0,1412800000.0,368119000.0,20659400.0,21053500.0,67813900.0
1370,2018-10-01,3979260000.0,444830000.0,90779.0,15357200.0,743705000.0,222211000.0,31906300.0,8992230.0,50886900.0
1371,2018-10-02,3887310000.0,452464000.0,112839.0,15933900.0,789229000.0,303071000.0,24600100.0,5744720.0,47661800.0
1372,2018-10-03,3838410000.0,343602000.0,89209.0,14529600.0,621615000.0,309359000.0,25737300.0,5987130.0,36170200.0
1373,2018-10-04,3671500000.0,371790000.0,35807.0,12566200.0,589636000.0,216765000.0,20766400.0,5696590.0,38001100.0
1374,2018-10-05,3259740000.0,375900000.0,23627.0,13055500.0,672167000.0,275432000.0,22917000.0,5322480.0,34392600.0
1375,2018-10-06,3306630000.0,435270000.0,74359.0,7755690.0,548645000.0,207284000.0,25004000.0,4743380.0,33460000.0
1376,2018-10-07,3979460000.0,347408000.0,80167.0,12177400.0,540832000.0,150222000.0,107293000.0,7310280.0,41913600.0
1377,2018-10-08,3580810000.0,318545000.0,66618.0,8996090.0,416867000.0,147767000.0,36076800.0,4990210.0,40657100.0
1378,2018-10-09,3787650000.0,358009000.0,24286.0,10274400.0,412207000.0,252133000.0,164644000.0,6282590.0,40184400.0
1379,2018-10-10,5181640000.0,343098000.0,24972.0,18770800.0,791202000.0,150780000.0,24185900.0,6686300.0,75872400.0
1380,2018-10-11,3783500000.0,280891000.0,30149.0,9635600.0,820154000.0,191719000.0,14421900.0,3518700.0,48988300.0
1381,2018-10-12,3064030000.0,237333000.0,59899.0,8095130.0,373875000.0,109154000.0,12537800.0,2741460.0,46116600.0
1382,2018-10-13,3085320000.0,242221000.0,154822.0,7930760.0,289195000.0,147540000.0,13930300.0,2663160.0,36498700.0
1383,2018-10-14,7370770000.0,431765000.0,61522.0,18579800.0,1041470000.0,167932000.0,35911700.0,5169250.0,71749600.0
1384,2018-10-15,4074800000.0,281917000.0,28922.0,11794600.0,605102000.0,195519000.0,19815100.0,2903410.0,42468100.0
1385,2018-10-16,4088420000.0,295022000.0,21135.0,24144600.0,526538000.0,170806000.0,22030600.0,3142830.0,74599800.0
1386,2018-10-17,3924080000.0,296411000.0,32132.0,22842600.0,476876000.0,171415000.0,23064100.0,2584620.0,59461700.0
1387,2018-10-18,3578870000.0,272130000.0,34742.0,17274700.0,303401000.0,167318000.0,18523600.0,2213570.0,45872300.0
1388,2018-10-19,3379130000.0,258418000.0,112870.0,7574780.0,277061000.0,152333000.0,14535300.0,1521050.0,60012800.0
1389,2018-10-20,3253610000.0,273510000.0,45307.0,7521080.0,262867000.0,137353000.0,13189200.0,2114050.0,46623600.0
1390,2018-10-21,3672860000.0,263337000.0,28707.0,10602500.0,249302000.0,104357000.0,15874800.0,2232080.0,40765500.0
1391,2018-10-22,3716150000.0,278025000.0,25563.0,12913100.0,445238000.0,165491000.0,20239100.0,4066750.0,39384600.0
1392,2018-10-23,3424670000.0,291042000.0,30191.0,17832300.0,295115000.0,163230000.0,11786500.0,4596650.0,39973400.0
1393,2018-10-24,3230550000.0,241117000.0,21698.0,12336100.0,273380000.0,168704000.0,12371700.0,3107020.0,39745700.0
1394,2018-10-25,3306050000.0,292908000.0,51210.0,16214900.0,235514000.0,174752000.0,14102000.0,2591870.0,35741700.0
1395,2018-10-26,3393250000.0,312308000.0,27228.0,23286000.0,211006000.0,188644000.0,16064700.0,5609770.0,38499600.0
1396,2018-10-27,3445190000.0,335237000.0,30120.0,11694700.0,280005000.0,99202700.0,19928900.0,3524600.0,39381600.0
1397,2018-10-29,4199910000.0,373076000.0,57643.0,14051900.0,341648000.0,151064000.0,13488400.0,4087500.0,45544800.0
1398,2018-10-30,3781100000.0,295448000.0,27027.0,11828900.0,245858000.0,154155000.0,15187300.0,3342920.0,43111300.0
1399,2018-10-31,4191240000.0,410734000.0,87275.0,14273900.0,367008000.0,156270000.0,13314200.0,2601620.0,42791700.0
1400,2018-11-01,3789400000.0,321492000.0,139930.0,10034100.0,346501000.0,179048000.0,10160300.0,1666510.0,38696300.0
1401,2018-11-02,4234870000.0,362726000.0,158693.0,11323400.0,401300000.0,198045000.0,11916800.0,1693910.0,50452100.0
1402,2018-11-03,3658640000.0,325128000.0,75415.0,7815160.0,275311000.0,122982000.0,10283100.0,2310290.0,50502800.0
1403,2018-11-04,4390020000.0,441533000.0,53367.0,8992540.0,429629000.0,191731000.0,14673200.0,3817900.0,57585400.0
1404,2018-11-05,4174800000.0,398133000.0,55986.0,11645300.0,556519000.0,153372000.0,14464400.0,4488720.0,54187000.0
1405,2018-11-06,4700040000.0,371534000.0,74437.0,15554100.0,1333160000.0,167367000.0,16887600.0,5466020.0,101099000.0
1406,2018-11-07,4941260000.0,385412000.0,131786.0,10603600.0,631230000.0,190695000.0,14328200.0,2651390.0,78967900.0
1407,2018-11-08,4665260000.0,351857000.0,138015.0,13533900.0,686221000.0,139714000.0,15042800.0,2301220.0,88138000.0
1408,2018-11-09,4346820000.0,386711000.0,64840.0,18644000.0,509865000.0,210843000.0,13896100.0,1964220.0,71764800.0
1409,2018-11-10,3705320000.0,322713000.0,35929.0,15996900.0,328038000.0,320383000.0,11667700.0,2030790.0,53086500.0
1410,2018-11-11,3939060000.0,410262000.0,35163.0,8201330.0,292675000.0,317344000.0,14920300.0,2106120.0,109488000.0
1411,2018-11-12,4295770000.0,388194000.0,103830.0,10401200.0,605042000.0,198078000.0,14649400.0,2166430.0,98560700.0
1412,2018-11-13,4503800000.0,356433000.0,42120.0,7309800.0,521675000.0,155883000.0,16715400.0,2688050.0,71147400.0
1413,2018-11-14,7398940000.0,604639000.0,32361.0,15358000.0,980604000.0,153849000.0,30182000.0,6445980.0,100039000.0
1414,2018-11-15,7032140000.0,588718000.0,58192.0,22776600.0,965997000.0,208017000.0,33617400.0,4735260.0,97300800.0
